cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
 267  2.0887194e+06 3.25e+01 1.54e+06  -1.0 1.42e+02   4.4 2.21e-04 6.70e-04h  1
 268  2.0889122e+06 3.25e+01 1.42e+06  -1.0 1.40e+02   4.9 1.15e-03 4.22e-04h  1
 269  2.0890094e+06 3.25e+01 1.44e+06  -1.0 1.42e+02   4.4 9.01e-04 2.19e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  2.0891152e+06 3.24e+01 1.42e+06  -1.0 1.42e+02   4.8 9.27e-04 2.33e-04h  1
 271  2.0897438e+06 3.24e+01 2.59e+06  -1.0 1.42e+02   4.3 3.09e-04 1.43e-03h  1
 272  2.0897951e+06 3.24e+01 2.59e+06  -1.0 1.42e+02   4.8 6.79e-04 1.13e-04h  1
 273  2.0903098e+06 3.24e+01 2.82e+06  -1.0 1.43e+02   4.3 2.18e-04 1.16e-03h  1
 274  2.0903229e+06 3.24e+01 2.90e+06  -1.0 1.68e+02   3.8 1.12e-04 6.38e-05h  1
 275  2.0903593e+06 3.24e+01 2.90e+06  -1.0 1.43e+02   4.2 2.11e-03 8.18e-05h  1
 276  2.0904825e+06 3.23e+01 4.85e+06  -1.0 1.43e+02   3.7 2.50e-04 4.58e-04h  1
 277  2.0912422e+06 3.23e+01 4.93e+06  -1.0 1.43e+02   4.2 2.88e-03 1.70e-03h  1
 278  2.0922082e+06 3.22e+01 5.56e+06  -1.0 1.43e+02   3.7 3.53e-05 2.23e-03h  1
 279  2.0924878e+06 3.22e+01 5.56e+06  -1.0 1.43e+02   4.1 1.13e-03 6.27e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  2.0935388e+06 3.21e+01 5.89e+06  -1.0 1.43e+02   3.6 4.37e-04 2.41e-03h  1
 281  2.0935450e+06 3.21e+01 5.89e+06  -1.0 1.44e+02   3.2 8.81e-04 1.73e-05h  1
 282  2.0940047e+06 3.21e+01 5.92e+06  -1.0 1.43e+02   3.6 1.99e-03 1.05e-03h  1
 283  2.0942619e+06 3.21e+01 6.14e+06  -1.0 1.44e+02   3.1 1.12e-03 7.14e-04h  1
 284  2.0944501e+06 3.20e+01 6.14e+06  -1.0 1.43e+02   3.5 5.20e-05 4.25e-04h  1
 285  2.0948335e+06 3.20e+01 6.24e+06  -1.0 1.42e+02   3.1 6.37e-05 8.97e-04h  1
 286  2.0949157e+06 3.20e+01 6.24e+06  -1.0 1.43e+02   3.5 1.91e-03 1.82e-04h  1
 287  2.0954286e+06 3.20e+01 6.24e+06  -1.0 1.43e+02   3.9 3.06e-03 1.14e-03h  1
 288  2.0958598e+06 3.19e+01 6.24e+06  -1.0 1.43e+02   3.4 1.36e-03 9.42e-04h  1
 289  2.0958980e+06 3.19e+01 6.24e+06  -1.0 1.43e+02   3.9 1.06e-04 8.56e-05h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  2.0959652e+06 3.19e+01 6.24e+06  -1.0 1.43e+02   3.4 6.46e-04 1.51e-04h  1
 291  2.0971523e+06 3.18e+01 6.28e+06  -1.0 1.43e+02   3.8 1.62e-03 2.66e-03h  1
 292  2.0979073e+06 3.18e+01 6.30e+06  -1.0 1.43e+02   3.3 3.77e-03 1.70e-03h  1
 293  2.0987691e+06 3.17e+01 6.31e+06  -1.0 1.43e+02   3.8 7.17e-03 1.94e-03h  1
 294  2.1004021e+06 3.16e+01 6.40e+06  -1.0 1.43e+02   3.3 2.01e-03 3.66e-03h  1
 295  2.1006187e+06 3.16e+01 6.40e+06  -1.0 1.43e+02   3.7 9.34e-03 4.87e-04h  1
 296  2.1015213e+06 3.15e+01 6.41e+06  -1.0 1.43e+02   3.2 2.99e-04 2.01e-03h  1
 297  2.1017973e+06 3.15e+01 6.41e+06  -1.0 1.43e+02   3.7 7.94e-03 6.19e-04h  1
 298  2.1018783e+06 3.15e+01 6.41e+06  -1.0 1.42e+02   3.2 1.57e-04 1.79e-04h  1
 299  2.1026321e+06 3.15e+01 6.41e+06  -1.0 1.41e+02   3.6 1.92e-04 1.68e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  2.1032542e+06 3.14e+01 6.41e+06  -1.0 1.40e+02   3.1 2.89e-03 1.36e-03h  1
 301  2.1033885e+06 3.14e+01 6.40e+06  -1.0 1.41e+02   3.6 2.28e-03 2.99e-04h  1
 302  2.1050496e+06 3.13e+01 6.44e+06  -1.0 1.40e+02   3.1 1.25e-03 3.65e-03h  1
 303  2.1059583e+06 3.12e+01 6.44e+06  -1.0 1.41e+02   3.5 4.38e-03 2.03e-03h  1
 304  2.1067633e+06 3.12e+01 6.43e+06  -1.0 1.39e+02   3.0 1.03e-02 1.77e-03h  1
 305  2.1078371e+06 3.11e+01 6.43e+06  -1.0 1.41e+02   3.5 1.97e-02 2.40e-03h  1
 306  2.1095438e+06 3.10e+01 6.44e+06  -1.0 1.39e+02   3.0 2.29e-03 3.75e-03h  1
 307  2.1109097e+06 3.09e+01 6.44e+06  -1.0 1.40e+02   3.4 2.86e-04 3.07e-03h  1
 308  2.1113210e+06 3.09e+01 6.44e+06  -1.0 1.39e+02   2.9 4.33e-03 9.06e-04h  1
 309  2.1117461e+06 3.08e+01 6.43e+06  -1.0 1.41e+02   3.4 1.11e-03 9.57e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  2.1121576e+06 3.08e+01 6.43e+06  -1.0 1.40e+02   2.9 6.14e-03 9.07e-04h  1
 311  2.1135326e+06 3.07e+01 6.42e+06  -1.0 1.41e+02   3.3 5.33e-03 3.10e-03h  1
 312  2.1140205e+06 3.07e+01 6.42e+06  -1.0 1.40e+02   2.8 5.82e-03 1.08e-03h  1
 313  2.1148216e+06 3.06e+01 6.41e+06  -1.0 1.41e+02   3.3 4.34e-03 1.82e-03h  1
 314  2.1160084e+06 3.05e+01 6.40e+06  -1.0 1.42e+02   3.7 2.49e-03 2.73e-03h  1
 315  2.1164782e+06 3.05e+01 6.40e+06  -1.0 1.42e+02   3.2 2.41e-03 1.07e-03h  1
 316  2.1170380e+06 3.05e+01 6.39e+06  -1.0 1.43e+02   3.6 6.01e-03 1.29e-03h  1
 317  2.1185004e+06 3.04e+01 6.38e+06  -1.0 1.43e+02   3.1 1.60e-03 3.33e-03h  1
 318  2.1189533e+06 3.03e+01 6.38e+06  -1.0 1.45e+02   3.6 1.30e-03 1.06e-03h  1
 319  2.1212400e+06 3.02e+01 6.37e+06  -1.0 1.43e+02   3.1 1.24e-03 5.26e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  2.1214733e+06 3.02e+01 6.37e+06  -1.0 1.44e+02   3.5 8.51e-03 5.47e-04h  1
 321  2.1221256e+06 3.01e+01 6.36e+06  -1.0 1.43e+02   3.0 5.45e-03 1.51e-03h  1
 322  2.1222781e+06 3.01e+01 6.36e+06  -1.0 1.45e+02   3.5 1.85e-04 3.57e-04h  1
 323  2.1227183e+06 3.01e+01 6.36e+06  -1.0 1.44e+02   3.0 4.80e-04 1.01e-03h  1
 324  2.1229297e+06 3.01e+01 6.35e+06  -1.0 1.47e+02   3.4 9.61e-04 4.95e-04h  1
 325  2.1229694e+06 3.00e+01 6.35e+06  -1.0 1.47e+02   2.9 2.67e-03 9.12e-05h  1
 326  2.1239393e+06 3.00e+01 6.34e+06  -1.0 1.49e+02   3.4 8.78e-04 2.27e-03h  1
 327  2.1240321e+06 3.00e+01 6.34e+06  -1.0 1.46e+02   2.9 3.98e-03 2.13e-04h  1
 328  2.1252071e+06 2.99e+01 6.33e+06  -1.0 1.48e+02   3.3 1.59e-03 2.76e-03h  1
 329  2.1256571e+06 2.99e+01 6.32e+06  -1.0 1.50e+02   3.7 8.03e-04 1.07e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  2.1261044e+06 2.98e+01 6.32e+06  -1.0 1.49e+02   3.3 2.17e-03 1.05e-03h  1
 331  2.1272108e+06 2.97e+01 6.31e+06  -1.0 1.51e+02   3.7 4.52e-04 2.64e-03h  1
 332  2.1276932e+06 2.97e+01 6.30e+06  -1.0 1.50e+02   3.2 2.54e-03 1.13e-03h  1
 333  2.1286893e+06 2.96e+01 6.29e+06  -1.0 1.51e+02   3.6 1.92e-03 2.38e-03h  1
 334  2.1288426e+06 2.96e+01 6.28e+06  -1.0 1.49e+02   3.2 4.18e-04 3.61e-04h  1
 335  2.1289816e+06 2.96e+01 6.28e+06  -1.0 1.51e+02   3.6 1.07e-03 3.33e-04h  1
 336  2.1304585e+06 2.95e+01 6.27e+06  -1.0 1.49e+02   3.1 3.59e-03 3.47e-03h  1
 337  2.1304792e+06 2.95e+01 6.27e+06  -1.0 1.51e+02   3.5 4.52e-03 4.99e-05h  1
 338  2.1309124e+06 2.95e+01 6.26e+06  -1.0 1.52e+02   3.1 6.33e-03 1.03e-03h  1
 339  2.1313960e+06 2.95e+01 6.26e+06  -1.0 1.56e+02   3.5 3.98e-05 1.18e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  2.1325109e+06 2.94e+01 6.24e+06  -1.0 1.51e+02   3.0 1.75e-04 2.63e-03h  1
 341  2.1325614e+06 2.94e+01 6.24e+06  -1.0 1.53e+02   3.4 1.17e-03 1.22e-04h  1
 342  2.1332809e+06 2.93e+01 6.23e+06  -1.0 1.49e+02   3.0 2.11e-04 1.68e-03h  1
 343  2.1335957e+06 2.93e+01 6.23e+06  -1.0 1.52e+02   3.4 1.66e-03 7.58e-04h  1
 344  2.1351633e+06 2.92e+01 6.21e+06  -1.0 1.49e+02   2.9 4.19e-04 3.66e-03h  1
 345  2.1359355e+06 2.91e+01 6.20e+06  -1.0 1.52e+02   3.3 2.37e-03 1.86e-03h  1
 346  2.1359583e+06 2.91e+01 6.20e+06  -1.0 1.49e+02   2.9 5.07e-03 5.34e-05h  1
 347  2.1365607e+06 2.91e+01 6.19e+06  -1.0 1.51e+02   3.3 4.09e-03 1.46e-03h  1
 348  2.1368891e+06 2.91e+01 6.19e+06  -1.0 1.54e+02   3.7 8.20e-04 8.16e-04h  1
 349  2.1369007e+06 2.91e+01 6.19e+06  -1.0 1.51e+02   3.2 1.16e-03 2.81e-05h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  2.1370191e+06 2.91e+01 6.19e+06  -1.0 1.54e+02   3.7 2.02e-03 2.94e-04h  1
 351  2.1390366e+06 2.89e+01 6.17e+06  -1.0 1.51e+02   3.2 1.69e-04 4.87e-03h  1
 352  2.1390960e+06 2.89e+01 6.16e+06  -1.0 1.54e+02   3.6 1.84e-04 1.48e-04h  1
 353  2.1393719e+06 2.89e+01 6.16e+06  -1.0 1.50e+02   3.1 2.71e-05 6.66e-04h  1
 354  2.1396360e+06 2.89e+01 6.16e+06  -1.0 1.53e+02   3.6 4.87e-03 6.55e-04h  1
 355  2.1404399e+06 2.88e+01 6.15e+06  -1.0 1.50e+02   3.1 1.57e-03 1.94e-03h  1
 356  2.1405085e+06 2.88e+01 6.15e+06  -1.0 1.51e+02   3.5 1.05e-03 1.69e-04h  1
 357  2.1407370e+06 2.88e+01 6.14e+06  -1.0 1.47e+02   3.0 3.49e-03 5.46e-04h  1
 358  2.1407610e+06 2.88e+01 6.14e+06  -1.0 1.47e+02   3.5 4.54e-04 5.90e-05h  1
 359  2.1412521e+06 2.88e+01 6.14e+06  -1.0 1.52e+02   3.0 9.16e-04 1.17e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  2.1417583e+06 2.87e+01 6.13e+06  -1.0 1.47e+02   3.4 1.83e-03 1.24e-03h  1
 361  2.1423618e+06 2.87e+01 6.12e+06  -1.0 1.55e+02   2.9 5.80e-04 1.44e-03h  1
 362  2.1425682e+06 2.87e+01 6.12e+06  -1.0 1.47e+02   3.4 4.26e-04 5.07e-04h  1
 363  2.1440160e+06 2.86e+01 6.10e+06  -1.0 1.58e+02   2.9 2.18e-05 3.46e-03h  1
 364  2.1449596e+06 2.85e+01 6.09e+06  -1.0 1.47e+02   3.3 2.99e-03 2.32e-03h  1
 365  2.1454828e+06 2.85e+01 6.08e+06  -1.0 1.53e+02   3.7 5.87e-05 1.33e-03h  1
 366  2.1454962e+06 2.85e+01 6.08e+06  -1.0 1.50e+02   3.2 1.50e-03 3.32e-05h  1
 367  2.1455094e+06 2.85e+01 6.08e+06  -1.0 1.50e+02   3.7 6.69e-03 3.35e-05h  1
 368  2.1490876e+06 2.82e+01 6.05e+06  -1.0 1.47e+02   3.2 2.13e-03 8.83e-03h  1
 369  2.1502864e+06 2.81e+01 6.03e+06  -1.0 1.49e+02   3.6 1.84e-03 3.05e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  2.1503099e+06 2.81e+01 6.03e+06  -1.0 1.49e+02   3.1 1.82e-03 5.85e-05h  1
 371  2.1511487e+06 2.81e+01 6.02e+06  -1.0 1.49e+02   3.6 3.05e-03 2.13e-03h  1
 372  2.1517883e+06 2.80e+01 6.01e+06  -1.0 1.50e+02   3.1 9.69e-05 1.58e-03h  1
 373  2.1519131e+06 2.80e+01 6.01e+06  -1.0 1.52e+02   3.5 5.57e-04 3.13e-04h  1
 374  2.1527357e+06 2.80e+01 6.00e+06  -1.0 1.49e+02   3.0 1.98e-03 2.01e-03h  1
 375  2.1532474e+06 2.79e+01 5.99e+06  -1.0 1.51e+02   3.5 1.08e-05 1.28e-03h  1
 376  2.1532514e+06 2.79e+01 5.99e+06  -1.0 1.53e+02   5.7 4.76e-05 1.04e-05h  1
 377  2.1533245e+06 2.79e+01 5.99e+06  -1.0 1.54e+02   5.2 3.54e-04 1.90e-04h  1
 378  2.1534087e+06 2.79e+01 5.99e+06  -1.0 1.54e+02   5.7 2.55e-04 2.20e-04h  1
 379  2.1534751e+06 2.79e+01 5.99e+06  -1.0 1.54e+02   5.2 2.26e-05 1.73e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380r 2.1534751e+06 2.79e+01 1.00e+03   0.5 0.00e+00   5.6 0.00e+00 3.40e-07R  4
 381r 2.1452399e+06 2.75e+01 1.04e+03   0.5 1.39e+04    -  6.46e-03 1.76e-03f  1
 382  2.1520561e+06 2.67e+01 2.66e+02  -1.0 2.77e+02    -  2.95e-04 2.90e-02f  1
 383  2.1553646e+06 2.63e+01 2.89e+02  -1.0 2.40e+02    -  1.55e-02 1.47e-02h  1
 384  2.1716096e+06 2.44e+01 1.72e+03  -1.0 2.25e+02    -  1.62e-02 7.34e-02h  1
 385  2.1746871e+06 2.39e+01 5.77e+04  -1.0 2.79e+02    -  3.30e-04 1.76e-02h  1
 386  2.1921636e+06 2.19e+01 5.27e+04  -1.0 2.98e+02    -  2.27e-02 8.55e-02h  1
 387  2.2031449e+06 2.07e+01 4.97e+04  -1.0 3.52e+02    -  3.67e-02 5.52e-02h  1
 388  2.2159685e+06 1.94e+01 4.65e+04  -1.0 3.54e+02    -  3.81e-02 6.29e-02h  1
 389  2.2344664e+06 1.76e+01 4.23e+04  -1.0 3.35e+02    -  7.30e-02 8.93e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  2.2544467e+06 1.60e+01 3.81e+04  -1.0 2.98e+02    -  9.15e-02 9.54e-02h  1
 391  2.2763190e+06 1.43e+01 3.40e+04  -1.0 2.72e+02    -  1.35e-02 1.05e-01h  1
 392  2.2765955e+06 1.43e+01 3.26e+04  -1.0 2.67e+01   5.1 2.29e-03 1.42e-03h  1
 393  2.2766015e+06 1.43e+01 3.26e+04  -1.0 2.66e+01   4.6 9.59e-03 3.10e-05h  1
 394  2.2767567e+06 1.43e+01 5.78e+04  -1.0 2.62e+01   4.2 1.51e-02 7.95e-04h  1
 395  2.2770475e+06 1.42e+01 6.66e+04  -1.0 2.56e+01   3.7 8.47e-03 1.48e-03h  1
 396  2.2776229e+06 1.42e+01 7.01e+04  -1.0 2.50e+01   3.2 1.24e-02 2.86e-03h  1
 397  2.2776907e+06 1.42e+01 7.15e+04  -1.0 2.57e+01   2.7 1.53e-02 3.23e-04h  1
 398  2.2783303e+06 1.41e+01 7.84e+04  -1.0 2.58e+01   3.2 2.22e-02 3.11e-03h  1
 399  2.2788240e+06 1.41e+01 7.96e+04  -1.0 2.64e+01   2.7 1.47e-02 2.29e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  2.2791988e+06 1.41e+01 9.31e+04  -1.0 2.64e+01   3.1 3.36e-02 1.80e-03h  1
 401  2.2798556e+06 1.40e+01 9.42e+04  -1.0 2.65e+01   2.6 1.74e-02 3.02e-03h  1
 402  2.2800211e+06 1.40e+01 1.12e+05  -1.0 2.63e+01   3.1 4.63e-02 7.82e-04h  1
 403  2.2807393e+06 1.40e+01 1.13e+05  -1.0 2.65e+01   2.6 3.45e-02 3.24e-03h  1
 404  2.2808196e+06 1.40e+01 1.23e+05  -1.0 2.61e+01   3.0 2.84e-02 3.77e-04h  1
 405  2.2816346e+06 1.39e+01 1.24e+05  -1.0 3.94e+01   2.5 2.85e-02 3.68e-03h  1
 406  2.2817205e+06 1.39e+01 1.34e+05  -1.0 3.98e+01   3.0 2.45e-02 4.02e-04h  1
 407  2.2823190e+06 1.39e+01 1.34e+05  -1.0 4.95e+01   2.5 1.54e-02 2.67e-03h  1
 408  2.2827224e+06 1.39e+01 1.42e+05  -1.0 4.67e+01   2.9 2.41e-02 1.86e-03h  1
 409  2.2827929e+06 1.39e+01 1.86e+05  -1.0 4.44e+01   3.3 1.47e-02 3.33e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 410  2.2831137e+06 1.38e+01 2.00e+05  -1.0 5.24e+01   2.9 1.14e-02 1.44e-03h  1
 411  2.2836216e+06 1.38e+01 2.47e+05  -1.0 4.94e+01   3.3 1.46e-02 2.34e-03h  1
 412  2.2837938e+06 1.38e+01 2.65e+05  -1.0 6.13e+01   2.8 1.31e-02 7.55e-04h  1
 413  2.2841260e+06 1.38e+01 3.03e+05  -1.0 5.76e+01   3.2 1.10e-02 1.50e-03h  1
 414  2.2843931e+06 1.38e+01 3.28e+05  -1.0 7.13e+01   2.8 1.73e-02 1.19e-03h  1
 415  2.2848697e+06 1.37e+01 4.63e+05  -1.0 6.76e+01   3.2 3.35e-02 2.19e-03h  1
 416  2.2858323e+06 1.37e+01 4.80e+05  -1.0 7.97e+01   2.7 1.77e-02 4.27e-03h  1
 417  2.2863750e+06 1.36e+01 6.06e+05  -1.0 7.92e+01   3.1 3.10e-02 2.48e-03h  1
 418  2.2873889e+06 1.36e+01 6.21e+05  -1.0 8.76e+01   2.7 1.82e-02 4.50e-03h  1
 419  2.2879516e+06 1.35e+01 7.63e+05  -1.0 8.43e+01   3.1 3.67e-02 2.57e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 420  2.2891434e+06 1.35e+01 7.82e+05  -1.0 9.14e+01   2.6 2.95e-02 5.28e-03h  1
 421  2.2898101e+06 1.34e+01 8.61e+05  -1.0 8.85e+01   3.0 2.49e-02 3.03e-03h  1
 422  2.2909986e+06 1.34e+01 8.68e+05  -1.0 9.39e+01   2.6 2.31e-02 5.26e-03h  1
 423  2.2917442e+06 1.33e+01 9.37e+05  -1.0 9.11e+01   3.0 2.54e-02 3.39e-03h  1
 424  2.2927454e+06 1.33e+01 9.37e+05  -1.0 9.75e+01   2.5 1.24e-02 4.42e-03h  1
 425  2.2947661e+06 1.31e+01 9.64e+05  -1.0 9.43e+01   2.9 2.19e-02 9.17e-03h  1
 426  2.2948812e+06 1.31e+01 1.36e+06  -1.0 9.60e+01   3.4 4.52e-02 5.33e-04h  1
 427  2.2954451e+06 1.31e+01 1.39e+06  -1.0 1.12e+02   2.9 1.52e-02 2.51e-03h  1
 428  2.2956152e+06 1.31e+01 1.91e+06  -1.0 1.08e+02   3.3 6.68e-02 7.70e-04h  1
 429  2.2971483e+06 1.30e+01 1.91e+06  -1.0 1.15e+02   2.8 1.27e-02 6.77e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 430  2.2972635e+06 1.30e+01 1.94e+06  -1.0 1.12e+02   3.2 5.32e-03 5.20e-04h  1
 431  2.2982342e+06 1.29e+01 1.93e+06  -1.0 1.17e+02   2.8 4.41e-03 4.32e-03h  1
 432  2.2982734e+06 1.29e+01 2.22e+06  -1.0 1.13e+02   3.2 4.99e-02 1.77e-04h  1
 433  2.3030784e+06 1.27e+01 2.17e+06  -1.0 1.19e+02   2.7 1.70e-02 2.13e-02h  1
 434  2.3035156e+06 1.26e+01 2.48e+06  -1.0 1.16e+02   3.1 6.85e-02 2.01e-03h  1
 435  2.3071227e+06 1.24e+01 2.77e+06  -1.0 1.24e+02   2.7 1.48e-02 1.64e-02h  1
 436  2.3083485e+06 1.23e+01 2.96e+06  -1.0 1.20e+02   3.1 3.40e-03 5.73e-03h  1
 437  2.3099484e+06 1.23e+01 3.06e+06  -1.0 1.26e+02   2.6 1.44e-02 7.41e-03h  1
 438  2.3102383e+06 1.22e+01 3.07e+06  -1.0 1.21e+02   3.0 4.82e-02 1.38e-03h  1
 439  2.3146330e+06 1.20e+01 3.83e+06  -1.0 1.28e+02   2.6 2.14e-02 2.05e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 440  2.3165525e+06 1.19e+01 4.21e+06  -1.0 1.22e+02   3.0 2.85e-02 9.32e-03h  1
 441  2.3193537e+06 1.17e+01 4.48e+06  -1.0 1.28e+02   2.5 5.34e-03 1.34e-02h  1
 442  2.3193983e+06 1.17e+01 4.48e+06  -1.0 1.22e+02   2.9 2.46e-02 2.20e-04h  1
 443  2.3207277e+06 1.16e+01 4.52e+06  -1.0 1.28e+02   2.5 2.92e-02 6.42e-03h  1
 444  2.3208067e+06 1.16e+01 4.52e+06  -1.0 1.22e+02   2.9 5.77e-02 3.94e-04h  1
 445  2.3226019e+06 1.15e+01 5.20e+06  -1.0 1.18e+02   3.3 2.81e-02 9.11e-03h  1
 446  2.3232545e+06 1.15e+01 5.22e+06  -1.0 1.23e+02   2.8 6.05e-02 3.29e-03h  1
 447  2.3277665e+06 1.12e+01 8.90e+06  -1.0 1.19e+02   3.3 2.83e-02 2.32e-02h  1
 448  2.3281460e+06 1.12e+01 8.90e+06  -1.0 1.23e+02   2.8 1.60e-02 1.95e-03h  1
 449  2.3283872e+06 1.12e+01 8.89e+06  -1.0 1.19e+02   3.2 3.10e-02 1.28e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 450  2.3344806e+06 1.08e+01 1.07e+07  -1.0 1.24e+02   2.7 1.83e-02 3.15e-02h  1
 451  2.3378010e+06 1.06e+01 1.25e+07  -1.0 1.17e+02   3.2 2.04e-02 1.78e-02h  1
 452  2.3391991e+06 1.06e+01 1.25e+07  -1.0 1.22e+02   2.7 2.09e-02 7.34e-03h  1
 453  2.3399761e+06 1.05e+01 1.26e+07  -1.0 1.17e+02   3.1 3.58e-02 4.22e-03h  1
 454  2.3418957e+06 1.04e+01 1.27e+07  -1.0 1.22e+02   2.6 1.24e-02 1.01e-02h  1
 455  2.3429286e+06 1.04e+01 1.28e+07  -1.0 1.16e+02   3.1 5.05e-02 5.66e-03h  1
 456  2.3463438e+06 1.02e+01 1.32e+07  -1.0 1.22e+02   2.6 1.96e-02 1.82e-02h  1
 457  2.3464941e+06 1.02e+01 1.32e+07  -1.0 1.29e+02   3.0 5.44e-02 8.41e-04h  1
 458  2.3492086e+06 1.00e+01 1.60e+07  -1.0 1.29e+02   3.4 4.10e-02 1.56e-02h  1
 459  2.3494403e+06 9.99e+00 1.60e+07  -1.0 1.33e+02   3.0 1.21e-02 1.31e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 460  2.3498632e+06 9.96e+00 1.60e+07  -1.0 1.29e+02   3.4 1.80e-02 2.45e-03h  1
 461  2.3518640e+06 9.85e+00 1.64e+07  -1.0 1.33e+02   2.9 2.11e-02 1.12e-02h  1
 462  2.3529917e+06 9.78e+00 1.67e+07  -1.0 1.29e+02   3.3 5.17e-02 6.58e-03h  1
 463  2.3589950e+06 9.45e+00 2.07e+07  -1.0 1.32e+02   2.9 4.07e-02 3.41e-02h  1
 464  2.3590669e+06 9.45e+00 2.06e+07  -1.0 1.26e+02   3.3 6.27e-02 4.34e-04h  1
 465  2.3631079e+06 9.22e+00 2.20e+07  -1.0 1.33e+02   2.8 4.32e-02 2.36e-02h  1
 466  2.3647012e+06 9.13e+00 2.26e+07  -1.0 1.27e+02   3.2 3.55e-02 9.80e-03h  1
 467  2.3650790e+06 9.11e+00 2.26e+07  -1.0 1.30e+02   2.8 1.42e-02 2.27e-03h  1
 468  2.3685285e+06 8.92e+00 2.55e+07  -1.0 1.26e+02   3.2 3.60e-02 2.14e-02h  1
 469  2.3693592e+06 8.87e+00 2.54e+07  -1.0 1.29e+02   2.7 1.22e-02 5.07e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 470  2.3704313e+06 8.81e+00 2.55e+07  -1.0 1.24e+02   3.1 3.71e-02 6.78e-03h  1
 471  2.3706240e+06 8.80e+00 2.55e+07  -1.0 1.21e+02   3.6 3.86e-02 1.26e-03h  1
 472  2.3734117e+06 8.64e+00 3.71e+07  -1.0 1.16e+02   4.0 3.77e-02 1.85e-02h  1
 473  2.3755767e+06 8.52e+00 3.96e+07  -1.0 1.21e+02   3.5 3.85e-02 1.42e-02h  1
 474  2.3757757e+06 8.50e+00 3.96e+07  -1.0 1.17e+02   3.9 1.93e-02 1.35e-03h  1
 475  2.3775210e+06 8.41e+00 4.08e+07  -1.0 1.21e+02   3.5 2.99e-02 1.16e-02h  1
 476  2.3779780e+06 8.38e+00 4.10e+07  -1.0 1.18e+02   3.9 1.43e-02 3.16e-03h  1
 477  2.3794253e+06 8.30e+00 4.16e+07  -1.0 1.21e+02   3.4 1.55e-02 9.81e-03h  1
 478  2.3800136e+06 8.26e+00 4.19e+07  -1.0 1.17e+02   3.8 3.28e-02 4.11e-03h  1
 479  2.3801827e+06 8.25e+00 4.18e+07  -1.0 1.19e+02   3.4 7.68e-03 1.15e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 480  2.3829545e+06 8.09e+00 4.96e+07  -1.0 1.17e+02   3.8 6.59e-02 1.94e-02h  1
 481  2.3830056e+06 8.09e+00 4.96e+07  -1.0 1.13e+02   4.2 4.00e-02 3.72e-04h  1
 482  2.3844643e+06 8.01e+00 5.13e+07  -1.0 1.17e+02   3.7 3.88e-02 1.04e-02h  1
 483  2.3846133e+06 8.00e+00 5.13e+07  -1.0 1.14e+02   4.2 3.41e-02 1.09e-03h  1
 484  2.3880297e+06 7.80e+00 6.12e+07  -1.0 1.16e+02   3.7 1.41e-02 2.46e-02h  1
