cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[info | PowerModels]: removing 1 cost terms from generator 1184: [3440.9033, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 500: [3860.4146, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 785: [2792.0858, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1001: [3351.6902, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 251: [807.2271000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 170: [2950.4637, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 248: [4360.2838, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 68: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 529: [2489.9647999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 656: [10748.5958, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 850: [12156.061, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 890: [1891.9603, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 76: [10552.3863, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 186: [5245.6038, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1172: [3125.7679, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 393: [1925.6339, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 103: [3187.7237999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 355: [11705.1573, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 982: [3675.8203000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 716: [12193.6008, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 870: [11394.9791, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 155: [3364.1991, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 53: [11768.467200000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 650: [9151.9556, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 963: [2557.7489, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1163: [2373.8332, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 566: [2810.8838, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 111: [4145.4943, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 721: [10813.028900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1254: [2144.0936, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 93: [1727.0899, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 10: [4473.7952, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 305: [2306.9868, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 770: [11182.9814, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1130: [3099.4865999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 701: [3229.3366, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 321: [3566.8899, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1185: [2633.4429, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 62: [4188.9085000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 665: [2776.2843, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1241: [2091.7942, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 446: [12504.3019, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 857: [10922.481899999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 390: [11618.928699999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1144: [2810.4698, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 632: [2512.6540999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 833: [12362.5882, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 86: [11913.6435, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 523: [11890.05, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 152: [11591.052399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 910: [2756.2916, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 399: [810.9406999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 245: [11562.7414, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 469: [10773.2976, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 521: [11631.955399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 487: [11874.811800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 268: [2312.5642, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 658: [13061.1493, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 702: [5216.0444, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 970: [2750.48, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 577: [10767.3694, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 776: [10880.881300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 829: [11500.5684, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1091: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1047: [3567.6888, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 379: [12006.7126, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 187: [2389.054, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1010: [2643.503, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 261: [3824.5818, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 938: [13803.958900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 486: [2438.6644, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1218: [4151.9384, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 107: [3421.9026999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 102: [4119.9053, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 69: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 282: [4178.908100000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1278: [4101.9217, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 874: [11474.769999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 634: [3685.4754, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1041: [1270.747, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1156: [3993.6456999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 741: [2615.46, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 13: [2155.8129, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 895: [3786.3523, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1053: [2492.6338, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1045: [688.4489, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 38: [2310.228, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 845: [11794.996799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1165: [1896.6099, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 957: [10741.026, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 188: [1923.5121, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 199: [10664.8189, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 697: [3498.3894, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 763: [3147.8637, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 66: [2869.3762, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 468: [4979.3778, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1250: [2855.0672, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 477: [2756.8717, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 548: [2848.59, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 388: [3216.5461, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 729: [4236.9645, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 762: [3414.5272, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 402: [12003.9852, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 236: [1791.5053, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 764: [11883.0603, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 564: [9675.3835, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 698: [10205.500100000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 814: [4300.3705, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 578: [3188.2883, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 451: [10088.657000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 866: [2855.7637, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 115: [3794.5926999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 351: [12153.705399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 960: [2905.7763999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 339: [11790.975199999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1097: [4456.3481, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 674: [4655.5422, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 609: [3563.4034, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1072: [3735.7486000000004, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1015: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 370: [10194.8142, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 206: [2267.9409, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 595: [1331.6247, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 279: [3879.9058999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1224: [3426.0706999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 801: [4147.8078, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1133: [2275.7378, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 581: [4342.5804, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 754: [10978.3923, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 259: [10755.9837, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 129: [2117.5224, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 684: [2700.945, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 430: [5078.0541, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 853: [3695.9934, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 207: [2991.8624, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1131: [5212.4808, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 47: [1066.6055000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 917: [12658.5383, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 216: [10483.9274, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1058: [2494.2968, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 511: [9756.5247, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1261: [3726.1421, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 238: [3057.6408, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 209: [2734.8576000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 959: [10809.8671, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1283: [3458.7347, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 941: [10335.0123, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 979: [1885.9579, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1291: [2644.8707, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 222: [13276.885699999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1129: [4737.6788, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 343: [3375.2934000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1240: [2450.7347, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 608: [11928.9402, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 60: [3310.3546, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 158: [4373.9311, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 766: [2254.7293, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1201: [2621.3089, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 229: [11991.7002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 661: [11691.8606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 587: [2250.4957999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 11: [2295.1398999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 540: [8427.6549, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 978: [10076.0411, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 483: [3246.6098, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 277: [2553.4165000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 398: [4167.3814, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 331: [3611.3799, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1289: [4244.5361, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 627: [11547.048200000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 851: [3457.8394000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 769: [4231.5345, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1003: [3211.8577999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 95: [1414.2931, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 294: [5113.364, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1152: [4014.2713, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1213: [11533.3964, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 965: [3777.3069, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 153: [3795.5969000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1269: [1959.2814, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 464: [11112.4846, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 299: [3690.3356000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 557: [6207.669400000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 967: [3809.6389000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 159: [1944.7295000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 844: [6135.7857, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1101: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 536: [4297.3868, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1150: [11252.9437, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 842: [2357.9778, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 931: [2441.998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 223: [1134.6035000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 817: [11570.8766, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1219: [3234.9766000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 531: [10694.1588, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1087: [2119.1751, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 26: [2257.9173, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 952: [3153.3854, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 989: [2569.7586, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1139: [3176.594, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 230: [5484.1088, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1191: [1623.4222, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 394: [10530.057499999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 258: [12199.6262, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 328: [3654.567, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1029: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 149: [2935.5321, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 666: [10501.827, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 773: [12453.9115, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 122: [1709.0377, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 302: [4431.9507, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 175: [3650.6497000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 143: [4270.8059, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1086: [752.7485, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1252: [4376.1237, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 501: [1872.1907, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 825: [1390.7526, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1190: [2287.8954, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 318: [5161.2914, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 292: [3338.0657, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 20: [10930.3907, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1193: [2138.31, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 708: [2334.6054, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 533: [4263.5588, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 837: [10846.509, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 749: [10755.499, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1098: [11370.7515, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 622: [5344.6901, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 123: [5243.6519, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 616: [4793.7285, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 300: [4029.9621, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1000: [1415.7954, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1024: [1567.0341, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1018: [3047.0298, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1216: [10906.6093, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 601: [1660.2286, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1217: [3306.3662, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1170: [3029.4037, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 423: [3081.2084, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 317: [3873.9195000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1274: [2167.0956, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 863: [9955.0371, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 316: [3820.1751999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 463: [3615.7756999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 617: [3245.2221999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1294: [2112.6968, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 263: [3320.7712, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 295: [3141.4246, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1038: [2695.9757, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 181: [10997.1466, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 386: [3502.279, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 368: [11214.008300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 802: [12040.4746, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 913: [4381.5697, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1016: [4610.1783, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 85: [5008.0449, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 568: [5465.2302, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 30: [11084.148299999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 309: [1880.1656, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 569: [12580.5471, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1060: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 642: [12595.1201, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 828: [3729.0691, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 589: [11189.191499999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 930: [2760.0948, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1137: [2860.6022, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1286: [2110.3634, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 75: [3257.2384, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1270: [4613.0437999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 669: [3638.1310999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1207: [1606.7673, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 460: [11541.295900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 537: [10922.1198, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 858: [2027.7369, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1268: [3544.6695, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 208: [4154.1705999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 688: [11126.118, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 840: [4483.8688, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 855: [3037.1413000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 224: [11828.7274, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 711: [12425.4266, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 797: [3979.8295000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 867: [10504.0589, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1257: [11586.9894, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1258: [4510.2531, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 738: [4122.6435, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 879: [11843.7562, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1099: [11512.6796, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 699: [3319.1758999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 687: [4464.9424, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 225: [2779.5191, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 830: [11526.7566, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 1036: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1192: [2482.8198, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 161: [2012.5468999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 692: [1022.1168, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 712: [11873.864899999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 142: [11619.6042, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 637: [4471.817999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 995: [1345.3609000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 968: [1899.0390000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 432: [11633.155200000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 113: [2830.5836, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 492: [2221.3954999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 445: [9750.9752, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 322: [3868.9773000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 269: [2298.0422999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 588: [3175.9161, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 555: [1920.0826, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 892: [3148.3753, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1281: [10912.270700000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1111: [3699.1931999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 794: [11577.7787, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 663: [4443.1978, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 873: [10780.9189, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 628: [3569.9604, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 171: [2342.4946, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 646: [1460.9917, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 653: [1593.591, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 345: [5140.1181, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1154: [2404.5812, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 319: [2469.8903, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 478: [4147.7255, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 502: [11323.333999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 748: [10299.829300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 312: [9225.727, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 758: [3209.3125999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 567: [5979.403, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1055: [2531.8275, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 621: [11477.6582, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 67: [4620.2652, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 831: [10040.6904, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 344: [2273.8143, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 535: [11205.4128, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 452: [1661.6263, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 639: [4003.8806, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 109: [4205.7955, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 320: [5206.6093, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1119: [5170.1533, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 217: [2910.3604, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1187: [2856.1159, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1063: [4480.2666, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 821: [4664.0393, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 933: [3827.5117999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 760: [2227.9530999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 789: [11128.758100000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 820: [10658.5975, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 765: [9668.042300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1209: [10847.4401, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 662: [10703.9676, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 659: [1832.2859999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 358: [11603.6208, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1061: [2909.1487, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 783: [2672.463, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 541: [10891.3701, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 862: [2929.3246, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 234: [2544.3332, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 205: [10934.6366, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 298: [10658.5875, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 816: [12031.635199999999, 0.0]
